CODDISCIPLINA;COD_PRESTAZIONE;DESCR_PRESTAZIONE;ELENCO DI ORIGINE;NOTE
79;99_93_6;MEDICAZIONE DI CATETERE VENOSO CENTRALE O DI SONDA ENTERALE DI LUNGA PERMANENZA;Allegato 1;
79;99_93_7;RIPARAZIONE E/O DISOSTRUZIONE DI SONDA ENTERALE DI LUNGA PERMANENZA;Allegato 1;
81;89_01;ANAMNESI E VALUTAZIONE DEFINITE BREVI Storia e valutazione abbreviata_visita successiva alla prima;Allegato 1;
81;89_7;VISITA GENERALE Visita specialistica_Prima visita;Allegato 1;
82;03_91;INIEZIONE DI ANESTETICO NEL CANALE VERTEBRALE PER ANALGESIA Iniezione peridurale Escluso: il caso in cui l anestesia sia effettuata per intervento;Allegato 1;
82;04_81_1;INIEZIONE DI ANESTETICO IN NERVO PERIFERICO PER ANALGESIA Blocco del Ganglio di Gasser e dei suoi rami Escluso: le anestesie per intervento;Allegato 1;
82;04_81_2;INIEZIONE DI ANESTETICO IN NERVO PERIFERICO PER ANALGESIA Blocco degli intercostali Escluso: le anestesie per intervento;Allegato 1;
82;05_31;INIEZIONE DI ANESTETICO NEI NERVI SIMPATICI PER ANALGESIA Blocco simpatico regionale arto superiore o inferiore Blocco del Ganglio celiaco Blocco del Ganglio stellato Blocco del simpatico lombare;Allegato 1;
82;05_32;INIEZIONE DI AGENTI NEUROLITICI NEI NERVI SIMPATICI ;Allegato 1;
82;89_01;ANAMNESI E VALUTAZIONE DEFINITE BREVI Storia e valutazione abbreviata_visita successiva alla prima;Allegato 1;
82;89_7;VISITA GENERALE Visita specialistica_Prima visita;Allegato 1;
82;93_39_5;ELETTROTERAPIA ANTALGICA Elettroanalgesia transcutanea (TENS_alto voltaggio);Allegato 1;
82;93_95;OSSIGENAZIONE IPERBARICA Per seduta;Allegato 1;
82;94_32;IPNOTERAPIA Ipnosi Incluso: Ipnosi per analgesia;Allegato 1;
82;99_29_7;MESOTERAPIA ;Allegato 1;
82;99_91;AGOPUNTURA PER ANESTESIA ;Allegato 1;
82;99_92;ALTRA AGOPUNTURA Escluso:quella con moxa revulsivante (93_35_1);Allegato 1;
98;89_01;ANAMNESI E VALUTAZIONE DEFINITE BREVI Storia e valutazione abbreviata_visita successiva alla prima;Allegato 1;
98;89_65_1;EMOGASANALISI ARTERIOSA SISTEMICA Emogasanalisi di sangue capillare o arterioso;Allegato 1;
98;89_7;VISITA GENERALE Visita specialistica_Prima visita;Allegato 1;
98;90_01_1;11 DEOSSICORTISOLO;Allegato 1;
98;90_01_2;17 ALFA IDROSSIPROGESTERONE (17 OH P);Allegato 1;
98;90_01_3;17 CHETOSTEROIDI [dU];Allegato 1;
98;90_01_4;17 IDROSSICORTICOIDI [dU];Allegato 1;
98;90_01_5;ACIDI BILIARI;Allegato 1;
98;90_02_1;ACIDO 5 IDROSSI 3 INDOLACETICO [dU] (HPLC Cromatografia liquida);Allegato 1;
98;90_02_2;ACIDO CITRICO;Allegato 1;
98;90_02_3;ACIDO DELTA AMINOLEVULINICO (ALA);Allegato 1;
98;90_02_4;ACIDO IPPURICO;Allegato 1;
98;90_02_5;ACIDO LATTICO;Allegato 1;
98;90_03_1;ACIDO PARA AMINOIPPURICO (PAI);Allegato 1;
98;90_03_2;ACIDO PIRUVICO;Allegato 1;
98;90_03_3;ACIDO SIALICO;Allegato 1;
98;90_03_4;ACIDO VALPROICO;Allegato 1;
98;90_03_5;ACIDO VANILMANDELICO (VMA) [dU] (HPLC Cromatografia liquida);Allegato 1;
98;90_04_1;ADIURETINA (ADH);Allegato 1;
98;90_04_2;ADRENALINA NORADRENALINA [P];Allegato 1;
98;90_04_3;ADRENALINA NORADRENALINA [U];Allegato 1;
98;90_04_4;ALA DEIDRASI ERITROCITARIA;Allegato 1;
98;90_04_5;ALANINA AMINOTRANSFERASI (ALT) (GPT) [S/U];Allegato 1;
98;90_04_6;CROMOGRANINA A;Allegato 1;
98;90_04_7;METANEFRINE FRAZIONATE;Allegato 1;
98;90_05_1;ALBUMINA [S/U/dU];Allegato 1;
98;90_05_2;ALDOLASI [S];Allegato 1;
98;90_05_3;ALDOSTERONE [S/U];Allegato 1;
98;90_05_4;ALFA 1 ANTITRIPSINA [S];Allegato 1;
98;90_05_5;ALFA 1 FETOPROTEINA [S/La/Alb];Allegato 1;
98;90_05_6;PREALBUMINA;Allegato 1;
98;90_06_1;ALFA 1 GLICOPROTEINA ACIDA [S];Allegato 1;
98;90_06_2;ALFA 1 MICROGLOBULINA [S/U];Allegato 1;
98;90_06_3;ALFA 2 MACROGLOBULINA;Allegato 1;
98;90_06_4;ALFA AMILASI [S/U];Allegato 1;
98;90_06_5;ALFA AMILASI ISOENZIMI (Frazione pancreatica);Allegato 1;
98;90_07_1;ALLUMINIO [S/U];Allegato 1;
98;90_07_2;AMINOACIDI DOSAGGIO SINGOLO [S/U/Sg/P];Allegato 1;
98;90_07_3;AMINOACIDI TOTALI [S/U/Sg/P];Allegato 1;
98;90_07_4;AMITRIPTILINA;Allegato 1;
98;90_07_5;AMMONIO [P];Allegato 1;
98;90_07_6;AMINOACIDI_ DOSAGGIO QUANTITATIVO SINGOLO (HPLC);Allegato 1;
98;90_07_7;OMOCISTEINA (HPLC Cromatografia liquida);Allegato 1;
98;90_08_1;ANDROSTENEDIOLO GLUCURONIDE [S];Allegato 1;
98;90_08_2;ANGIOTENSINA II;Allegato 1;
98;90_08_3;ANTIBIOTICI Aminoglicosidi_Vancomicina_;Allegato 1;
98;90_08_4;APOLIPOPROTEINA AP1_;Allegato 1;
98;90_08_5;APOLIPOPROTEINA B;Allegato 1;
98;90_08_6;PROTEINE SPECIFICHE ALTRE;Allegato 1;
98;90_09_1;APTOGLOBINA;Allegato 1;
98;90_09_2;ASPARTATO AMINOTRANSFERASI (AST) (GOT) [S];Allegato 1;
98;90_09_3;BARBITURICI;Allegato 1;
98;90_09_4;BENZODIAZEPINE;Allegato 1;
98;90_09_5;BENZOLO;Allegato 1;
98;90_10_1;BETA2 MICROGLOBULINA [S/U];Allegato 1;
98;90_10_2;BICARBONATI (Idrogenocarbonato);Allegato 1;
98;90_10_3;BILIRUBINA (Curva spettrofotometrica nel liquido amniotico);Allegato 1;
98;90_10_4;BILIRUBINA TOTALE;Allegato 1;
98;90_10_5;BILIRUBINA TOTALE E FRAZIONATA;Allegato 1;
98;90_10_6;BIOTINIDASI;Allegato 1;
98;90_11_1;C PEPTIDE;Allegato 1;
98;90_11_2;C PEPTIDE: Dosaggi seriati dopo test di stimolo ( 5 );Allegato 1;
98;90_11_3;CADMIO;Allegato 1;
98;90_11_4;CALCIO TOTALE [S/U/dU];Allegato 1;
98;90_11_5;CALCITONINA;Allegato 1;
98;90_11_6;CALCIO IONIZZATO;Allegato 1;
98;90_12_1;CALCOLI E CONCREZIONI (Ricerca semiquantitativa);Allegato 1;
98;90_12_2;CALCOLI ESAME CHIMICO DI BASE (Ricerca qualitativa);Allegato 1;
98;90_12_3;CARBAMAZEPINA;Allegato 1;
98;90_12_4;CATECOLAMINE TOTALI URINARIE;Allegato 1;
98;90_12_5;CERULOPLASMINA;Allegato 1;
98;90_13_1;CHIMOTRIPSINA [Feci];Allegato 1;
98;90_13_2;CICLOSPORINA;Allegato 1;
98;90_13_3;CLORURO [S/U/dU];Allegato 1;
98;90_13_4;CLORURO_SODIO E POTASSIO [Sd] (Stimolazione con Pilocarpina);Allegato 1;
98;90_13_5;COBALAMINA (VIT_ B12) [S];Allegato 1;
98;90_14_1;COLESTEROLO HDL;Allegato 1;
98;90_14_2;COLESTEROLO LDL;Allegato 1;
98;90_14_3;COLESTEROLO TOTALE;Allegato 1;
98;90_14_4;COLINESTERASI (PSEUDO CHE);Allegato 1;
98;90_14_5;COPROPORFIRINE;Allegato 1;
98;90_15_1;CORPI CHETONICI;Allegato 1;
98;90_15_2;CORTICOTROPINA (ACTH) [P];Allegato 1;
98;90_15_3;CORTISOLO [S/U];Allegato 1;
98;90_15_4;CREATINCHINASI (CPK o CK);Allegato 1;
98;90_15_5;CREATINCHINASI ISOENZIMA MB (CK MB);Allegato 1;
98;90_15_6;CORTICOSTEROIDI : ALTRI;Allegato 1;
98;90_16_1;CREATINCHINASI ISOENZIMI;Allegato 1;
98;90_16_2;CREATINCHINASI ISOFORME;Allegato 1;
98;90_16_3;CREATININA [S/U/dU/La];Allegato 1;
98;90_16_4;CREATININA CLEARANCE;Allegato 1;
98;90_16_5;CROMO;Allegato 1;
98;90_16_6;CK MB Dosaggio di massa (Dos_ in chemiluminescenza);Allegato 1;
98;90_17_1;DEIDROEPIANDROSTERONE (DEA);Allegato 1;
98;90_17_2;DEIDROEPIANDROSTERONE SOLFATO (DEA S);Allegato 1;
98;90_17_3;DELTA 4 ANDROSTENEDIONE;Allegato 1;
98;90_17_4;DESIPRAMINA;Allegato 1;
98;90_17_5;DIIDROTESTOSTERONE (DHT);Allegato 1;
98;90_18_A;ETILGLUCURONATO (TEST IMMUNOCHIMICO)(U/S/Cap/altro materiale biologico);Allegato 1;
98;90_18_B;ETILGLUCURONATO (TEST DI CONFERMA) (U/S);Allegato 1;
98;90_18_C;ETILGLUCURONATO (TEST DI CONFERMA) Cap/altro materiale biologico;Allegato 1;
98;90_18_1;DOPAMINA [S/U];Allegato 1;
98;90_18_2;DOXEPINA;Allegato 1;
98;90_18_3;DROGHE D ABUSO Amfetamina_Caffeina_Cannabinoidi_Cocaina_Eroina_LSD_Oppiacei_Fenilciclidina_Propossifene_Nicotina_;Allegato 1;
98;90_18_4;ENOLASI NEURONESPECIFICA (NSE);Allegato 1;
98;90_18_5;ERITROPOIETINA;Allegato 1;
98;90_19_A;CDT (METODO IMMUNOCHIMICO ) (S);Allegato 1;
98;90_19_B;CDT (METODICHE SEPARATIVE (S);Allegato 1;
98;90_19_C;ETANOLO:TEST DI CONFERMA CROMATOGRAFICO U/S/altro materiale biologico;Allegato 1;
98;90_19_1;ESTERI ORGANOFOSFORICI;Allegato 1;
98;90_19_2;ESTRADIOLO (E2) [S/U];Allegato 1;
98;90_19_3;ESTRIOLO (E3) [S/U];Allegato 1;
98;90_19_4;ESTRIOLO NON CONIUGATO;Allegato 1;
98;90_19_5;ESTRONE (E1);Allegato 1;
98;90_19_6;GLOBULINA TRASPORTO ORMONI SESSUALI (SHBG);Allegato 1;
98;90_20_1;ETANOLO;Allegato 1;
98;90_20_2;ETOSUCCIMIDE;Allegato 1;
98;90_20_3;FARMACI ANTIARITMICI Chinidina_Disopiramide_Lidocaina_Procainamide_;Allegato 1;
98;90_20_4;FARMACI ANTIINFIAMMATORI Acetaminofene_Paracetamolo_Salicilati_;Allegato 1;
98;90_20_5;FARMACI ANTITUMORALI Ciclofosfamide_Metotressato_;Allegato 1;
98;90_20_6;FENOBARBITAL;Allegato 1;
98;90_20_7;FARMACI : ALTRI;Allegato 1;
98;90_20_8;FARMACI con test di 2° livello (HPLC o gasmassa);Allegato 1;
98;90_21_A;ELASTASI FECALE;Allegato 1;
98;90_21_B;BNP;Allegato 1;
98;90_21_1;FARMACI DIGITALICI;Allegato 1;
98;90_21_2;FATTORE NATRIURETICO ATRIALE;Allegato 1;
98;90_21_3;FECI ESAME CHIMICO E MICROSCOPICO (Grassi_prod_ di digestione_parassiti);Allegato 1;
98;90_21_4;FECI SANGUE OCCULTO;Allegato 1;
98;90_21_5;FENILALANINA;Allegato 1;
98;90_21_6;FECI : DOSAGGIO GRASSI;Allegato 1;
98;90_21_7;FECI : SOSTANZE RIDUCENTI;Allegato 1;
98;90_21_8;FECI : POTERE TRIPTICO;Allegato 1;
98;90_21_9;PREPARAZIONE FECI PER ESAMI NUTRIZIONALI;Allegato 1;
98;90_22_1;FENITOINA;Allegato 1;
98;90_22_2;FENOLO [U];Allegato 1;
98;90_22_3;FERRITINA [P/(Sg)Er];Allegato 1;
98;90_22_4;FERRO [dU];Allegato 1;
98;90_22_5;FERRO [S];Allegato 1;
98;90_23_1;FLUORO;Allegato 1;
98;90_23_2;FOLATO [S/(Sg)Er];Allegato 1;
98;90_23_3;FOLLITROPINA (FSH) [S/U];Allegato 1;
98;90_23_4;FOSFATASI ACIDA;Allegato 1;
98;90_23_5;FOSFATASI ALCALINA;Allegato 1;
98;90_24_1;FOSFATASI ALCALINA ISOENZIMA OSSEO;Allegato 1;
98;90_24_2;FOSFATASI PROSTATICA (PAP);Allegato 1;
98;90_24_3;FOSFATO INORGANICO [S/U/dU];Allegato 1;
98;90_24_4;FOSFOESOSOISOMERASI (PHI);Allegato 1;
98;90_24_5;FOSFORO;Allegato 1;
98;90_25_1;FRUTTOSAMINA (PROTEINE GLICATE) [S];Allegato 1;
98;90_25_2;FRUTTOSIO [Ls];Allegato 1;
98;90_25_3;GALATTOSIO (Prova da carico);Allegato 1;
98;90_25_4;GALATTOSIO [S/U];Allegato 1;
98;90_25_5;GAMMA GLUTAMIL TRANSPEPTIDASI (gamma GT) [S/U];Allegato 1;
98;90_26_1;GASTRINA [S];Allegato 1;
98;90_26_2;GLOBULINA LEGANTE LA TIROXINA (TBG);Allegato 1;
98;90_26_3;GLUCAGONE [S];Allegato 1;
98;90_26_4;GLUCOSIO (Curva da carico 3 determinazioni);Allegato 1;
98;90_26_5;GLUCOSIO (Curva da carico 6 determinazioni);Allegato 1;
98;90_27_1;GLUCOSIO [S/P/U/dU/La];Allegato 1;
98;90_27_2;GLUCOSIO 6 FOSFATO DEIDROGENASI (G6PDH) [(Sg)Er];Allegato 1;
98;90_27_3;GONADOTROPINA CORIONICA (Prova immunologica di gravidanza [U];Allegato 1;
98;90_27_4;GONADOTROPINA CORIONICA (Subunità beta frazione libera) [S/U];Allegato 1;
98;90_27_5;GONADOTROPINA CORIONICA (Subunità beta_molecola intera);Allegato 1;
98;90_27_6;Proteina A associata alla gravidanza (PAPP A);Allegato 1;
98;90_27_7;Inibina A (InhA);Allegato 1;
98;90_28_1;Hb EMOGLOBINA GLICATA;Allegato 1;
98;90_28_2;IDROSSIPROLINA [U];Allegato 1;
98;90_28_3;IMIPRAMINA;Allegato 1;
98;90_28_4;IMMUNOGLOBULINE: CATENE KAPPA E LAMBDA [S/U];Allegato 1;
98;90_28_5;INSULINA (Curva da carico o dopo test farmacologici_max_ 5);Allegato 1;
98;90_29_1;INSULINA [S];Allegato 1;
98;90_29_2;LATTATO DEIDROGENASI (LDH) [S/F];Allegato 1;
98;90_29_3;LATTE MULIERBE;Allegato 1;
98;90_29_4;LATTOSIO [U/Ls];Allegato 1;
98;90_29_5;LEUCIN AMINO PEPTIDASI (LAP) [S];Allegato 1;
98;90_29_6;LEUCOTRIENI;Allegato 1;
98;90_29_7;LEPTINA;Allegato 1;
98;90_30_1;LEVODOPA;Allegato 1;
98;90_30_2;LIPASI [S];Allegato 1;
98;90_30_3;LIPOPROTEINA (a);Allegato 1;
98;90_30_4;LIQUIDI DA VERSAMENTI ESAME CHIMICO FISICO E MICROSCOPICO;Allegato 1;
98;90_30_5;LIQUIDO AMNIOTICO ENZIMI;Allegato 1;
98;90_31_1;LIQUIDO AMNIOTICO FOSFOLIPIDI (Cromatografia);Allegato 1;
98;90_31_2;LIQUIDO AMNIOTICO RAPPORTO LECITINA/SFINGOMIELINA;Allegato 1;
98;90_31_3;LIQUIDO AMNIOTICO TEST ALLA SCHIUMA DI CLEMENTS;Allegato 1;
98;90_31_4;LIQUIDO SEMINALE ESAME MORFOLOGICO E INDICE DI FERTILITA ;Allegato 1;
98;90_31_5;LIQUIDO SEMINALE PROVE DI VALUTAZIONE DELLA FERTILITA ;Allegato 1;
98;90_32_1;LIQUIDO SINOVIALE ESAME CHIMICO FISICO E MICROSCOPICO;Allegato 1;
98;90_32_2;LITIO [P];Allegato 1;
98;90_32_3;LUTEOTROPINA (LH) [S/U];Allegato 1;
98;90_32_4;LUTEOTROPINA (LH) E FOLLITROPINA (FSH): Dosaggi seriati dopo GNRH o altro stimolo ( 5 );Allegato 1;
98;90_32_5;MAGNESIO TOTALE [S/U/dU/(Sg)Er];Allegato 1;
98;90_33_A;calprotectina fecale;Allegato 1;
98;90_33_1;MANGANESE [S];Allegato 1;
98;90_33_2;MEPROBAMATO;Allegato 1;
98;90_33_3;MERCURIO;Allegato 1;
98;90_33_4;MICROALBUMINURIA;Allegato 1;
98;90_33_5;MIOGLOBINA [S/U];Allegato 1;
98;90_33_6;MARKER TUMORALI :ALTRI;Allegato 1;
98;90_33_7;MARKERS DI FUNZIONE O DANNO TESSUTALE;Allegato 1;
98;90_33_8;MARKERS DI TURNOVER OSSEO : ALTRI;Allegato 1;
98;90_33_9;IGF BP3;Allegato 1;
98;90_34_1;NEOPTERINA;Allegato 1;
98;90_34_2;NICHEL;Allegato 1;
98;90_34_3;NORTRIPTILINA;Allegato 1;
98;90_34_4;OLIGOELEMENTI: DOSAGGIO PLASMATICO;Allegato 1;
98;90_34_5;ORMONE LATTOGENO PLACENTARE O SOMATOMAMMOTROPINA (HPL) [S];Allegato 1;
98;90_34_6;OSMOLALITA [P/U];Allegato 1;
98;90_35_1;ORMONE SOMATOTROPO (GH) [P/U];Allegato 1;
98;90_35_2;ORMONI: Dosaggi seriati dopo stimolo ( 5 ) (17 OH P_ FSH_ LH_T SH_ ACTH_ CORTISOLO_ GH);Allegato 1;
98;90_35_3;OSSALATI [U];Allegato 1;
98;90_35_4;OSTEOCALCINA (BGP);Allegato 1;
98;90_35_5;PARATORMONE (PTH) [S];Allegato 1;
98;90_36_1;PARATORMONE RELATED PEPTIDE [S];Allegato 1;
98;90_36_2;pH EMATICO;Allegato 1;
98;90_36_3;PIOMBO [S/U];Allegato 1;
98;90_36_4;PIRUVATOCHINASI (PK) [(Sg)Er];Allegato 1;
98;90_36_5;POLIPEPTIDE INTESTINALE VASOATTIVO (VIP);Allegato 1;
98;90_37_1;PORFIRINE (Ricerca qualitativa e quantitativa);Allegato 1;
98;90_37_2;PORFOBILINOGENO [U];Allegato 1;
98;90_37_3;POST COITAL TEST;Allegato 1;
98;90_37_4;POTASSIO [S/U/dU/(Sg)Er];Allegato 1;
98;90_37_5;PRIMIDONE;Allegato 1;
98;90_38_1;PROGESTERONE [S];Allegato 1;
98;90_38_2;PROLATTINA (PRL) [S];Allegato 1;
98;90_38_3;PROLATTINA (PRL): Dosaggi seriati dopo TRH ( 5 );Allegato 1;
98;90_38_4;PROTEINE (ELETTROFORESI DELLE) [S] Incluso: Dosaggio Proteine totali_;Allegato 1;
98;90_38_5;PROTEINE [S/U/dU/La];Allegato 1;
98;90_38_6;PROSTAGLANDINE;Allegato 1;
98;90_38_7;PROTEINA LEGANTE IL RETINOLO;Allegato 1;
98;90_39_1;PROTEINE URINARIE (ELETTROFORESI DELLE) Incluso: Dosaggio Proteine totali_;Allegato 1;
98;90_39_2;PROTOPORFIRINA IX ERITROCITARIA;Allegato 1;
98;90_39_3;PURINE E LORO METABOLITI;Allegato 1;
98;90_39_4;RAME [S/U];Allegato 1;
98;90_39_5;RECETTORI DEGLI ESTROGENI;Allegato 1;
98;90_40_1;RECETTORI DEL PROGESTERONE;Allegato 1;
98;90_40_2;RENINA [P];Allegato 1;
98;90_40_3;SELENIO;Allegato 1;
98;90_40_4;SODIO [S/U/dU/(Sg)Er];Allegato 1;
98;90_40_5;SUCCO GASTRICO ESAME CHIMICO COMPLETO;Allegato 1;
98;90_40_6;SEROTONINA [S/P/Ps/U];Allegato 1;
98;90_40_7;SOLFATI;Allegato 1;
98;90_40_8;SOMATOMEDINA;Allegato 1;
98;90_41_1;SUDORE (Esame con determinazione di Na* e K*);Allegato 1;
98;90_41_2;TEOFILLINA;Allegato 1;
98;90_41_3;TESTOSTERONE [P/U];Allegato 1;
98;90_41_4;TESTOSTERONE LIBERO;Allegato 1;
98;90_41_5;TIREOGLOBULINA (Tg);Allegato 1;
98;90_42_1;TIREOTROPINA (TSH);Allegato 1;
98;90_42_2;TIREOTROPINA (TSH): Dosaggi seriati dopo TRH ( 4 );Allegato 1;
98;90_42_3;TIROXINA LIBERA (FT4);Allegato 1;
98;90_42_4;TRANSFERRINA (Capacità ferrolegante);Allegato 1;
98;90_42_5;TRANSFERRINA [S];Allegato 1;
98;90_42_6;TIROXINA (T4) NEONATALE SU SPOT;Allegato 1;
98;90_42_7;TIREOTROPINA (TSH) NEONATALE SU SPOT;Allegato 1;
98;90_42_8;RECETTORE SOLUBILE DELLA TRANSFERRINA;Allegato 1;
98;90_42_9;TSH Reflex (TSH R);Allegato 1;
98;90_43_1;TRI TEST: ALFA 1 FETO_GONADOTROPINA CORIONICA ED ESTRIOLO LIBERO (Per screening S_ Down e altre anomalie)_;Allegato 1;
98;90_43_2;TRIGLICERIDI;Allegato 1;
98;90_43_3;TRIODOTIRONINA LIBERA (FT3);Allegato 1;
98;90_43_4;TRIPSINA [S/U];Allegato 1;
98;90_43_5;URATO [S/U/dU];Allegato 1;
98;90_43_6;TEST COMBINATO (f [] hCG+PAPP A);Allegato 1;
98;90_43_7;TEST BIOCHIMICO (AFP+hCG+uE3+InhA);Allegato 1;
98;90_43_8;TEST INTEGRATO BIOCHIMICO (PAPP A+AFP+hCG+uE3+InhA);Allegato 1;
98;90_44_1;UREA [S/P/U/dU];Allegato 1;
98;90_44_2;URINE CONTA DI ADDIS;Allegato 1;
98;90_44_3;URINE ESAME CHIMICO FISICO E MICROSCOPICO;Allegato 1;
98;90_44_4;URINE ESAME PARZIALE (Acetone e glucosio quantitativo);Allegato 1;
98;90_44_5;VITAMINA D;Allegato 1;
98;90_45_1;VITAMINE IDROSOLUBILI: DOSAGGIO PLASMATICO;Allegato 1;
98;90_45_2;VITAMINE LIPOSOLUBILI: DOSAGGIO PLASMATICO;Allegato 1;
98;90_45_3;XILOSIO (Test di assorbimento);Allegato 1;
98;90_45_4;ZINCO [S/U];Allegato 1;
98;90_45_5;ZINCOPROTOPORFIRINA [(Sg)Er];Allegato 1;
98;90_45_6;SORBITOLO: DETERMINAZIONE;Allegato 1;
98;90_46_3;AGGLUTININE A FREDDO;Allegato 1;
98;90_46_4;ALFA 2 ANTIPLASMINA;Allegato 1;
98;90_46_5;ANTICOAGULANTE LUPUS LIKE (LAC);Allegato 1;
98;90_47_1;ANTICOAGULANTI ACQUISITI RICERCA;Allegato 1;
98;90_47_2;ANTICORPI ANTI A/B;Allegato 1;
98;90_47_3;ANTICORPI ANTI ANTIGENI NUCLEARI ESTRAIBILI (ENA);Allegato 1;
98;90_47_4;ANTICORPI ANTI CANALE DEL CALCIO;Allegato 1;
98;90_47_5;ANTICORPI ANTI CARDIOLIPINA (IgG_IgA_IgM);Allegato 1;
98;90_48_1;ANTICORPI ANTI CELLULE PARIETALI GASTRICHE (PCA);Allegato 1;
98;90_48_2;ANTICORPI ANTI CITOPLASMA DEI NEUTROFILI (ANCA);Allegato 1;
98;90_48_3;ANTICORPI ANTI DNA NATIVO;Allegato 1;
98;90_48_4;ANTICORPI ANTI ERITROCITARI (Caratterizzazione del range termico);Allegato 1;
98;90_48_5;ANTICORPI ANTI ERITROCITARI (Con mezzo potenziante);Allegato 1;
98;90_49_A;ANTICORPI ANTITRANSGLUTAMINASI;Allegato 1;
98;90_49_B;ANTICORPI ANTI CAG A;Allegato 1;
98;90_49_1;ANTICORPI ANTI ERITROCITARI (Titolazione);Allegato 1;
98;90_49_2;ANTICORPI ANTI ERITROCITARI IDENTIFICAZIONE;Allegato 1;
98;90_49_3;ANTICORPI ANTI ERITROCITI [Test di Coombs indiretto];Allegato 1;
98;90_49_4;ANTICORPI ANTI FATTORE VIII;Allegato 1;
98;90_49_5;ANTICORPI ANTI GLIADINA (IgG_IgA);Allegato 1;
98;90_49_6;ANTICORPI ANTIENDOMISIO;Allegato 1;
98;90_49_7;ANTICORPI ANTI FOSFOLIPIDI;Allegato 1;
98;90_49_8;ANTICORPI ANTIERITROCITI con monospecifici (Test di Coombs) Ciascuno;Allegato 1;
98;90_49_9;ELUIZIONE/ADSORBIMENTO ANTICORPI ANTI ERITROCITI;Allegato 1;
98;90_50_1;ANTICORPI ANTI HLA (Cross match_singolo individuo_urgente);Allegato 1;
98;90_50_2;ANTICORPI ANTI HLA (Titolo per singola specificità);Allegato 1;
98;90_50_3;ANTICORPI ANTI HLA CONTRO PANNELLO LINFOCITARIO (almeno 10 soggetti_urgente);Allegato 1;
98;90_50_4;ANTICORPI ANTI HLA CONTRO SOSPENSIONI LINFOCITARIE (almeno 10 soggetti);Allegato 1;
98;90_50_5;ANTICORPI ANTI INSULA PANCREATICA (ICA);Allegato 1;
98;90_51_1;ANTICORPI ANTI INSULINA (AIAA);Allegato 1;
98;90_51_2;ANTICORPI ANTI LEUCOCITI;Allegato 1;
98;90_51_3;ANTICORPI ANTI MAG;Allegato 1;
98;90_51_4;ANTICORPI ANTI MICROSOMI (AbTMS) O ANTI TIREOPEROSSIDASI (AbTPO);Allegato 1;
98;90_51_5;ANTICORPI ANTI MICROSOMI EPATICI E RENALI (LKMA);Allegato 1;
98;90_52_1;ANTICORPI ANTI MITOCONDRI (AMA);Allegato 1;
98;90_52_2;ANTICORPI ANTI MUSCOLO LISCIO (ASMA);Allegato 1;
98;90_52_3;ANTICORPI ANTI MUSCOLO STRIATO (Cuore);Allegato 1;
98;90_52_4;ANTICORPI ANTI NUCLEO (ANA);Allegato 1;
98;90_52_5;ANTICORPI ANTI ORGANO;Allegato 1;
98;90_53_1;ANTICORPI ANTI OVAIO;Allegato 1;
98;90_53_2;ANTICORPI ANTI PIASTRINE;Allegato 1;
98;90_53_3;ANTICORPI ANTI PIASTRINE IDENTIFICAZIONE;Allegato 1;
98;90_53_4;ANTICORPI ANTI RECETTORE NICOTINICO MUSCOLARE;Allegato 1;
98;90_53_5;ANTICORPI ANTI RECETTORI DEL TSH;Allegato 1;
98;90_53_6;ANTICORPI ANTIRECETTORI ACETILCOLINESTERASI;Allegato 1;
98;90_54_1;ANTICORPI ANTI SPERMATOZOI (ADESI) (ASA);Allegato 1;
98;90_54_2;ANTICORPI ANTI SPERMATOZOI (LIBERI) (ASA);Allegato 1;
98;90_54_3;ANTICORPI ANTI SURRENE;Allegato 1;
98;90_54_4;ANTICORPI ANTI TIREOGLOBULINA (AbTg);Allegato 1;
98;90_54_5;ANTICORPI EMOLITICI ANTI ERITROCITARI;Allegato 1;
98;90_55_1;ANTIGENE CARBOIDRATICO 125 (CA 125);Allegato 1;
98;90_55_2;ANTIGENE CARBOIDRATICO 15_3 (CA 15_3);Allegato 1;
98;90_55_3;ANTIGENE CARBOIDRATICO 19_9 (CA 19_9);Allegato 1;
98;90_55_4;ANTIGENE CARBOIDRATICO 195 (CA 195);Allegato 1;
98;90_55_5;ANTIGENE CARBOIDRATICO 50 (CA 50);Allegato 1;
98;90_56_1;ANTIGENE CARBOIDRATICO 72 4 (CA 72 4);Allegato 1;
98;90_56_2;ANTIGENE CARBOIDRATICO MUCINOSO (MCA);Allegato 1;
98;90_56_3;ANTIGENE CARCINO EMBRIONARIO (CEA);Allegato 1;
98;90_56_4;ANTIGENE POLIPEPTIDICO TISSUTALE (TPA);Allegato 1;
98;90_56_5;ANTIGENE PROSTATICO SPECIFICO (PSA);Allegato 1;
98;90_56_6;ANTIGENE PROSTATICO LIBERO (PSA FREE);Allegato 1;
98;90_56_7;ANTIGENE TPS;Allegato 1;
98;90_56_8;PSA Reflex (PSA R );Allegato 1;
98;90_57_1;ANTIGENE TA 4 (SCC);Allegato 1;
98;90_57_2;ANTIGENI ERITROCITARI CD55/CD59;Allegato 1;
98;90_57_3;ANTIGENI HLA (Ciascuno);Allegato 1;
98;90_57_4;ANTIGENI PIASTRINICI;Allegato 1;
98;90_57_5;ANTITROMBINA III FUNZIONALE;Allegato 1;
98;90_58_1;ATTIVATORE TISSUTALE DEL PLASMINOGENO (tPA);Allegato 1;
